id	priority	title	location	message
feat-e320b89aad10	P0	Rust function is a no-op stub	syncthing-rs/src/folder_core.rs:1706-1708	The Rust implementation is an empty stub that only returns `jobs.len()`. It is missing all core behavior: batching with a 1000-item cap and 2-second flush timer, directory fsync logic (lines 1752-1764 in Go), the call to `updateLocalsFromPulling` (line 1769), the `ReceivedFile` notification for file deletions/modifications (lines 1771-1774), the `updateFileInfoChangeTime` call for non-deleted non-invalid files (lines 1804-1816), and the sequence-number reset to zero (line 1817). The function signature also changes the streaming channel-based design (`<-chan dbUpdateJob` with a select loop) to a synchronous slice parameter (`&[dbUpdateJob]`), eliminating the ability to flush partial batches on the 2-second ticker independent of incoming jobs.
feat-e320b89aad10	P0	Missing directory fsync side-effect	syncthing-rs/src/folder_core.rs:1706-1708	The Go routine opens each changed parent directory (or the directory itself for `dbUpdateHandleDir` jobs) and calls `Sync()` on it unless `DisableFsync` is set (Go lines 1752-1764). The Rust stub performs no filesystem sync at all, risking data loss on crash, which directly violates the crash-recovery parity test requirement.
feat-e320b89aad10	P0	Missing database commit via updateLocalsFromPulling	syncthing-rs/src/folder_core.rs:1706-1708	The Go routine calls `f.updateLocalsFromPulling(files)` on every batch flush (Go line 1769), which persists pulled file metadata to the database. The Rust stub never writes anything to the database, so pulled files will not be recorded and will be re-pulled on every restart.
feat-e320b89aad10	P0	Missing ReceivedFile notification	syncthing-rs/src/folder_core.rs:1706-1708	The Go routine calls `f.ReceivedFile(lastFile.Name, lastFile.IsDeleted())` when a handled or deleted file job was seen in the batch (Go lines 1771-1773, guarded by `found`). This notification is absent in Rust, breaking downstream completion tracking.
feat-e320b89aad10	P1	Missing sequence reset to zero	syncthing-rs/src/folder_core.rs:1706-1708	The Go routine explicitly sets `job.file.Sequence = 0` (Go line 1817) before appending to the batch, ensuring the database layer assigns a new sequence number. The Rust stub does not reset sequences, which would cause stale or duplicate sequence numbers if the rest of the pipeline were implemented.
feat-e320b89aad10	P1	Missing updateFileInfoChangeTime call	syncthing-rs/src/folder_core.rs:1706-1708	For non-deleted, non-invalid files the Go routine calls `f.updateFileInfoChangeTime(&job.file)` (Go lines 1809-1815) to capture the on-disk inode change time. This is absent in Rust, meaning subsequent scans would see a stale change time and unnecessarily re-process files.
feat-e320b89aad10	P2	Signature eliminates streaming and timer-based flush	syncthing-rs/src/folder_core.rs:1706	The Go function accepts a channel (`<-chan dbUpdateJob`) and uses a `select` loop with a 2-second ticker to flush partial batches under low throughput (Go lines 1748-1749, 1823-1824). The Rust function accepts a synchronous slice (`&[dbUpdateJob]`), making it impossible to implement the timer-based partial-flush behavior without a redesign of the calling contract.
feat-fd55a30a59d2	P1	Wrong scan dispatch mechanism	syncthing-rs/src/folder_core.rs:929	The Rust port calls ScheduleForceRescan(&[]) instead of the Go-equivalent DelayScan(0). In Go (folder.go:266-268), DelayScan(0) sends a zero duration into the scanDelay channel, which resets the scan timer to fire immediately for a normal scan. The Rust ScheduleForceRescan (folder_core.rs:515-525) instead inserts an empty-string root entry into self.forcedRescanPaths and calls forcedRescanRequested(), which sets scanScheduled=true. This contaminates the forcedRescanPaths set with a persistent root-level entry that was never intended by the Go code, and the Rust DelayScan method (folder_core.rs:477-478) will early-return if forcedRescanPaths is non-empty, meaning a subsequent normal DelayScan will be silently suppressed. The Go code never modifies forced rescan paths in scanOnWatchErr; it only resets the scan timer.
feat-fd55a30a59d2	P2	Missing shutdown guard on scan trigger	syncthing-rs/src/folder_core.rs:929	Go's DelayScan(0) (folder.go:267-270) uses a select statement that races the send on f.scanDelay against f.done, silently discarding the scan request if the folder is shutting down. The Rust port unconditionally mutates state (forcedRescanPaths and scanScheduled) with no shutdown check, which could schedule a scan on a folder that is mid-teardown, potentially causing post-shutdown scan execution or state corruption.
feat-f65e95d33f27	P0	Entire function body implements wrong logic	syncthing-rs/src/folder_core.rs:1253-1265	The Rust function truncates `forcedRescanPaths` to `maxToRemove` entries and returns a count, which has no relation to the Go function's purpose. The Go function performs version cleanup by calling `f.versioner.Clean(ctx)`, managing IO limiter acquisition/release, transitioning through three folder states (FolderCleanWaiting → FolderCleaning → FolderIdle), and resetting the cleanup timer. None of these operations exist in the Rust implementation; the entire body appears to be copied from a different function.
feat-f65e95d33f27	P0	Missing state machine transitions	syncthing-rs/src/folder_core.rs:1253	The Go function sets state to `FolderCleanWaiting` on entry, transitions to `FolderCleaning` after acquiring the IO limiter, and defers a reset to `FolderIdle` on exit. The Rust function performs no state transitions at all, which breaks any observer or UI that depends on folder state to report cleanup progress.
feat-f65e95d33f27	P0	Missing IO limiter acquire and release	syncthing-rs/src/folder_core.rs:1253	The Go function acquires an IO limiter token via `f.ioLimiter.TakeWithContext(ctx, 1)` before performing work and defers `f.ioLimiter.Give(1)` to release it. This throttles concurrent IO-heavy operations. The Rust function has no limiter interaction, so it cannot participate in IO backpressure and may allow unbounded concurrent IO when other folder operations also expect limiter coordination.
feat-f65e95d33f27	P0	Missing versioner.Clean call	syncthing-rs/src/folder_core.rs:1253-1265	The core side effect of the Go function—invoking `f.versioner.Clean(ctx)` to purge old file versions—is entirely absent from the Rust implementation. Without this call, old versioned files will accumulate indefinitely, violating the version-cleanup behavioral contract.
feat-f65e95d33f27	P0	Missing timer reset	syncthing-rs/src/folder_core.rs:1253-1265	The Go function resets `f.versionCleanupTimer` with `f.versionCleanupInterval` at line 1049 to schedule the next periodic cleanup. The Rust function does not reset any timer, so periodic version cleanup will fire at most once and never recur.
feat-f65e95d33f27	P1	Wrong signature: return type and missing context	syncthing-rs/src/folder_core.rs:1253	The Go function signature is `func (f *folder) versionCleanupTimerFired(ctx context.Context)` returning nothing, while the Rust function is `fn versionCleanupTimerFired(&mut self) -> usize` returning a count and accepting no cancellation context. The return type mismatch will propagate to callers, and the missing context means the function cannot support cooperative cancellation on the IO limiter acquire path.
feat-f3bf48fa5bd9	P0	Missing rename detection in scan loop	syncthing-rs/src/folder_core.rs:999-1094	Go lines 744-756 call findRename for folder types other than ReceiveOnly and ReceiveEncrypted, performing a second batch.Update and incrementing the changes counter when a rename is detected. The Rust scan_filesystem_deterministic performs no rename detection whatsoever during the filesystem walk; the findRename method exists at line 564 but is never invoked during scanning, causing renamed files to be treated as a delete plus an add instead of a single rename operation, which changes both the changes count and the DB update sequence emitted to peers.
